,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,fname,labels
1994,84,87,621,411,152,cars_train/01995.jpg,Lamborghini Diablo Coupe 2001
1995,128,126,767,437,164,cars_train/01996.jpg,Mercedes-Benz S-Class Sedan 2012
1996,147,178,951,633,191,cars_train/01997.jpg,Volkswagen Beetle Hatchback 2012
1997,12,39,237,166,107,cars_train/01998.jpg,Ford Freestar Minivan 2007
1998,68,120,433,330,123,cars_train/01999.jpg,HUMMER H3T Crew Cab 2010
1999,38,75,380,193,39,cars_train/02000.jpg,Bentley Arnage Sedan 2009
2000,56,110,609,440,147,cars_train/02001.jpg,Jeep Grand Cherokee SUV 2012
2001,8,1,272,134,51,cars_train/02002.jpg,Cadillac SRX SUV 2012
2002,10,340,1591,950,100,cars_train/02003.jpg,Ferrari FF Coupe 2012
2003,50,162,640,425,4,cars_train/02004.jpg,Acura TSX Sedan 2012
2004,17,75,279,158,140,cars_train/02005.jpg,Infiniti G Coupe IPL 2012
2005,57,43,194,127,33,cars_train/02006.jpg,BMW M3 Coupe 2012
2006,24,16,454,304,13,cars_train/02007.jpg,Audi TTS Coupe 2012
2007,31,146,615,444,114,cars_train/02008.jpg,Ford Focus Sedan 2007
2008,14,22,262,122,24,cars_train/02009.jpg,Audi TT RS Coupe 2012
2009,66,46,545,426,36,cars_train/02010.jpg,BMW X3 SUV 2012
2010,318,76,1193,711,190,cars_train/02011.jpg,Volkswagen Golf Hatchback 1991
2011,128,71,417,292,89,cars_train/02012.jpg,Dodge Dakota Crew Cab 2010
2012,73,56,591,395,167,cars_train/02013.jpg,Nissan Leaf Hatchback 2012
2013,96,222,647,420,53,cars_train/02014.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
2014,35,114,550,327,15,cars_train/02015.jpg,Audi V8 Sedan 1994
2015,65,122,568,325,76,cars_train/02016.jpg,Chrysler Sebring Convertible 2010
2016,33,200,1001,661,91,cars_train/02017.jpg,Dodge Magnum Wagon 2008
2017,210,82,944,734,31,cars_train/02018.jpg,BMW X5 SUV 2007
2018,54,69,546,379,51,cars_train/02019.jpg,Cadillac SRX SUV 2012
2019,103,335,1151,784,100,cars_train/02020.jpg,Ferrari FF Coupe 2012
2020,7,59,390,328,145,cars_train/02021.jpg,Jeep Wrangler SUV 2012
2021,133,61,582,318,62,cars_train/02022.jpg,Chevrolet Sonic Sedan 2012
2022,43,49,266,176,81,cars_train/02023.jpg,Daewoo Nubira Wagon 2002
2023,20,110,415,294,147,cars_train/02024.jpg,Jeep Grand Cherokee SUV 2012
2024,10,42,310,180,21,cars_train/02025.jpg,Audi S5 Coupe 2012
2025,154,74,593,444,123,cars_train/02026.jpg,HUMMER H3T Crew Cab 2010
2026,69,123,1073,705,27,cars_train/02027.jpg,BMW 1 Series Coupe 2012
2027,24,96,414,317,174,cars_train/02028.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012
2028,6,14,216,107,30,cars_train/02029.jpg,BMW 6 Series Convertible 2007
2029,29,51,259,187,117,cars_train/02030.jpg,GMC Terrain SUV 2012
2030,33,12,226,191,124,cars_train/02031.jpg,HUMMER H2 SUT Crew Cab 2009
2031,12,99,380,216,15,cars_train/02032.jpg,Audi V8 Sedan 1994
2032,19,34,241,158,33,cars_train/02033.jpg,BMW M3 Coupe 2012
2033,10,27,310,134,69,cars_train/02034.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
2034,11,123,500,358,119,cars_train/02035.jpg,GMC Yukon Hybrid SUV 2012
2035,47,89,639,395,118,cars_train/02036.jpg,GMC Savana Van 2012
2036,115,164,1342,669,101,cars_train/02037.jpg,Ferrari California Convertible 2012
2037,70,3,617,337,95,cars_train/02038.jpg,Dodge Charger Sedan 2012
2038,22,159,977,588,193,cars_train/02039.jpg,Volvo 240 Sedan 1993
2039,24,59,294,221,96,cars_train/02040.jpg,Dodge Charger SRT-8 2009
2040,73,278,1010,659,20,cars_train/02041.jpg,Audi S5 Convertible 2012
2041,181,124,1780,1057,26,cars_train/02042.jpg,BMW 1 Series Convertible 2012
2042,132,89,940,686,145,cars_train/02043.jpg,Jeep Wrangler SUV 2012
2043,129,165,793,545,22,cars_train/02044.jpg,Audi S4 Sedan 2012
2044,135,86,463,300,176,cars_train/02045.jpg,Rolls-Royce Phantom Sedan 2012
2045,24,123,618,354,31,cars_train/02046.jpg,BMW X5 SUV 2007
2046,43,50,136,90,56,cars_train/02047.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
2047,27,17,297,209,75,cars_train/02048.jpg,Chrysler Aspen SUV 2009
2048,30,57,400,309,123,cars_train/02049.jpg,HUMMER H3T Crew Cab 2010
2049,30,65,331,199,0,cars_train/02050.jpg,AM General Hummer SUV 2000
2050,54,135,1461,822,193,cars_train/02051.jpg,Volvo 240 Sedan 1993
2051,26,98,372,219,46,cars_train/02052.jpg,Buick Regal GS 2012
2052,22,12,245,178,110,cars_train/02053.jpg,Ford Ranger SuperCab 2011
2053,183,4,1186,780,195,cars_train/02054.jpg,smart fortwo Convertible 2012
2054,22,160,580,385,10,cars_train/02055.jpg,Aston Martin Virage Coupe 2012
2055,32,11,456,307,23,cars_train/02056.jpg,Audi S4 Sedan 2007
2056,36,161,611,355,101,cars_train/02057.jpg,Ferrari California Convertible 2012
2057,12,67,496,266,8,cars_train/02058.jpg,Aston Martin V8 Vantage Coupe 2012
2058,269,339,884,671,22,cars_train/02059.jpg,Audi S4 Sedan 2012
2059,11,52,595,293,67,cars_train/02060.jpg,Chevrolet TrailBlazer SS 2009
2060,43,110,646,427,182,cars_train/02061.jpg,Suzuki SX4 Hatchback 2012
2061,31,52,453,239,173,cars_train/02062.jpg,Ram C/V Cargo Van Minivan 2012
2062,39,113,467,320,34,cars_train/02063.jpg,BMW M5 Sedan 2010
2063,2,22,296,199,147,cars_train/02064.jpg,Jeep Grand Cherokee SUV 2012
2064,73,163,674,401,1,cars_train/02065.jpg,Acura RL Sedan 2012
2065,46,315,1249,943,97,cars_train/02066.jpg,Eagle Talon Hatchback 1998
2066,241,78,1105,781,193,cars_train/02067.jpg,Volvo 240 Sedan 1993
2067,32,56,783,453,15,cars_train/02068.jpg,Audi V8 Sedan 1994
2068,1,550,2320,2506,167,cars_train/02069.jpg,Nissan Leaf Hatchback 2012
2069,74,38,375,289,94,cars_train/02070.jpg,Dodge Durango SUV 2007
2070,21,2,233,100,126,cars_train/02071.jpg,Honda Odyssey Minivan 2007
2071,250,205,1092,759,144,cars_train/02072.jpg,Jeep Patriot SUV 2012
2072,122,176,929,611,159,cars_train/02073.jpg,McLaren MP4-12C Coupe 2012
2073,18,67,496,342,85,cars_train/02074.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
2074,9,16,294,156,76,cars_train/02075.jpg,Chrysler Sebring Convertible 2010
2075,17,69,247,157,160,cars_train/02076.jpg,Mercedes-Benz 300-Class Convertible 1993
2076,2,78,478,249,76,cars_train/02077.jpg,Chrysler Sebring Convertible 2010
2077,82,307,1369,1036,95,cars_train/02078.jpg,Dodge Charger Sedan 2012
2078,45,181,2582,1848,74,cars_train/02079.jpg,Chevrolet Silverado 1500 Regular Cab 2012
2079,128,30,855,596,132,cars_train/02080.jpg,Hyundai Veracruz SUV 2012
2080,37,61,756,504,31,cars_train/02081.jpg,BMW X5 SUV 2007
2081,205,77,595,295,57,cars_train/02082.jpg,Chevrolet Traverse SUV 2012
2082,51,116,630,371,151,cars_train/02083.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
2083,328,260,1610,935,150,cars_train/02084.jpg,Lamborghini Aventador Coupe 2012
2084,13,40,257,143,115,cars_train/02085.jpg,Ford E-Series Wagon Van 2012
2085,51,68,595,381,191,cars_train/02086.jpg,Volkswagen Beetle Hatchback 2012
2086,19,533,3220,1953,29,cars_train/02087.jpg,BMW 3 Series Wagon 2012
2087,2,2,300,208,117,cars_train/02088.jpg,GMC Terrain SUV 2012
2088,19,64,471,259,122,cars_train/02089.jpg,Geo Metro Convertible 1993
2089,42,79,613,480,153,cars_train/02090.jpg,Land Rover Range Rover SUV 2012
2090,15,93,632,373,71,cars_train/02091.jpg,Chevrolet Monte Carlo Coupe 2007
2091,31,9,435,244,183,cars_train/02092.jpg,Suzuki SX4 Sedan 2012
2092,19,91,482,311,112,cars_train/02093.jpg,Ford F-150 Regular Cab 2012
2093,89,43,542,339,145,cars_train/02094.jpg,Jeep Wrangler SUV 2012
2094,90,189,1495,820,5,cars_train/02095.jpg,Acura Integra Type R 2001
2095,33,156,736,524,43,cars_train/02096.jpg,Bentley Continental Flying Spur Sedan 2007
2096,18,1,999,507,74,cars_train/02097.jpg,Chevrolet Silverado 1500 Regular Cab 2012
2097,15,17,636,440,57,cars_train/02098.jpg,Chevrolet Traverse SUV 2012
2098,14,31,272,198,64,cars_train/02099.jpg,Chevrolet Avalanche Crew Cab 2012
2099,66,64,598,385,88,cars_train/02100.jpg,Dodge Journey SUV 2012
2100,17,39,237,156,52,cars_train/02101.jpg,Cadillac Escalade EXT Crew Cab 2007
2101,20,23,274,196,173,cars_train/02102.jpg,Ram C/V Cargo Van Minivan 2012
2102,34,262,766,650,195,cars_train/02103.jpg,smart fortwo Convertible 2012
2103,25,215,625,411,172,cars_train/02104.jpg,Porsche Panamera Sedan 2012
2104,10,142,465,309,179,cars_train/02105.jpg,Spyker C8 Coupe 2009
2105,129,94,502,382,75,cars_train/02106.jpg,Chrysler Aspen SUV 2009
2106,23,57,232,186,64,cars_train/02107.jpg,Chevrolet Avalanche Crew Cab 2012
2107,53,122,993,553,146,cars_train/02108.jpg,Jeep Liberty SUV 2012
2108,31,51,635,399,47,cars_train/02109.jpg,Buick Rainier SUV 2007
2109,116,141,535,367,95,cars_train/02110.jpg,Dodge Charger Sedan 2012
2110,20,7,239,174,4,cars_train/02111.jpg,Acura TSX Sedan 2012
2111,95,84,612,391,113,cars_train/02112.jpg,Ford F-150 Regular Cab 2007
2112,109,39,980,590,58,cars_train/02113.jpg,Chevrolet Camaro Convertible 2012
2113,9,37,651,477,22,cars_train/02114.jpg,Audi S4 Sedan 2012
2114,11,37,441,206,50,cars_train/02115.jpg,Cadillac CTS-V Sedan 2012
2115,26,66,379,258,29,cars_train/02116.jpg,BMW 3 Series Wagon 2012
2116,1,79,1918,1120,152,cars_train/02117.jpg,Lamborghini Diablo Coupe 2001
2117,509,458,1031,686,100,cars_train/02118.jpg,Ferrari FF Coupe 2012
2118,44,162,605,360,114,cars_train/02119.jpg,Ford Focus Sedan 2007
2119,44,63,448,253,141,cars_train/02120.jpg,Infiniti QX56 SUV 2011
2120,143,114,546,374,67,cars_train/02121.jpg,Chevrolet TrailBlazer SS 2009
2121,29,63,602,324,101,cars_train/02122.jpg,Ferrari California Convertible 2012
2122,74,88,517,354,136,cars_train/02123.jpg,Hyundai Genesis Sedan 2012
2123,9,97,493,252,3,cars_train/02124.jpg,Acura TL Type-S 2008
2124,21,77,622,466,73,cars_train/02125.jpg,Chevrolet Silverado 1500 Extended Cab 2012
2125,7,20,298,197,142,cars_train/02126.jpg,Isuzu Ascender SUV 2008
2126,31,98,380,226,37,cars_train/02127.jpg,BMW Z4 Convertible 2012
2127,63,328,1223,755,133,cars_train/02128.jpg,Hyundai Sonata Hybrid Sedan 2012
2128,20,23,280,164,147,cars_train/02129.jpg,Jeep Grand Cherokee SUV 2012
2129,42,89,588,377,18,cars_train/02130.jpg,Audi TT Hatchback 2011
2130,81,140,524,337,188,cars_train/02131.jpg,Toyota 4Runner SUV 2012
2131,26,290,996,610,90,cars_train/02132.jpg,Dodge Dakota Club Cab 2007
2132,126,143,907,715,116,cars_train/02133.jpg,Ford Fiesta Sedan 2012
2133,147,149,905,654,56,cars_train/02134.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
2134,67,103,533,366,86,cars_train/02135.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
2135,128,33,515,309,130,cars_train/02136.jpg,Hyundai Santa Fe SUV 2012
2136,19,118,557,340,136,cars_train/02137.jpg,Hyundai Genesis Sedan 2012
2137,20,272,982,633,163,cars_train/02138.jpg,Mercedes-Benz E-Class Sedan 2012
2138,2,3,217,117,160,cars_train/02139.jpg,Mercedes-Benz 300-Class Convertible 1993
2139,35,176,492,480,60,cars_train/02140.jpg,Chevrolet Impala Sedan 2007
2140,14,164,1011,615,102,cars_train/02141.jpg,Ferrari 458 Italia Convertible 2012
2141,74,70,251,170,69,cars_train/02142.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
2142,8,76,3640,2675,171,cars_train/02143.jpg,Plymouth Neon Coupe 1999
2143,37,82,594,380,25,cars_train/02144.jpg,BMW ActiveHybrid 5 Sedan 2012
2144,112,7,853,717,0,cars_train/02145.jpg,AM General Hummer SUV 2000
2145,8,14,294,142,106,cars_train/02146.jpg,Ford Mustang Convertible 2007
2146,74,114,585,432,177,cars_train/02147.jpg,Scion xD Hatchback 2012
2147,95,124,617,401,132,cars_train/02148.jpg,Hyundai Veracruz SUV 2012
2148,57,107,611,421,47,cars_train/02149.jpg,Buick Rainier SUV 2007
2149,55,82,564,338,168,cars_train/02150.jpg,Nissan NV Passenger Van 2012
2150,206,135,1543,1076,148,cars_train/02151.jpg,Jeep Compass SUV 2012
2151,4,51,458,291,26,cars_train/02152.jpg,BMW 1 Series Convertible 2012
2152,208,47,483,364,165,cars_train/02153.jpg,Mercedes-Benz Sprinter Van 2012
2153,67,62,212,185,28,cars_train/02154.jpg,BMW 3 Series Sedan 2012
2154,86,38,197,151,44,cars_train/02155.jpg,Bugatti Veyron 16.4 Convertible 2009
2155,54,55,305,220,122,cars_train/02156.jpg,Geo Metro Convertible 1993
2156,156,175,484,332,117,cars_train/02157.jpg,GMC Terrain SUV 2012
2157,37,39,486,273,101,cars_train/02158.jpg,Ferrari California Convertible 2012
2158,56,200,514,396,143,cars_train/02159.jpg,Jaguar XK XKR 2012
2159,63,5,940,723,168,cars_train/02160.jpg,Nissan NV Passenger Van 2012
2160,49,38,575,447,148,cars_train/02161.jpg,Jeep Compass SUV 2012
2161,40,134,759,463,101,cars_train/02162.jpg,Ferrari California Convertible 2012
2162,104,325,1180,776,169,cars_train/02163.jpg,Nissan Juke Hatchback 2012
2163,108,49,600,327,30,cars_train/02164.jpg,BMW 6 Series Convertible 2007
2164,49,35,565,439,23,cars_train/02165.jpg,Audi S4 Sedan 2007
2165,23,113,617,367,116,cars_train/02166.jpg,Ford Fiesta Sedan 2012
2166,185,454,1947,1129,106,cars_train/02167.jpg,Ford Mustang Convertible 2007
2167,54,246,678,553,100,cars_train/02168.jpg,Ferrari FF Coupe 2012
2168,52,27,575,418,64,cars_train/02169.jpg,Chevrolet Avalanche Crew Cab 2012
2169,12,6,314,202,113,cars_train/02170.jpg,Ford F-150 Regular Cab 2007
2170,32,305,1595,981,17,cars_train/02171.jpg,Audi 100 Wagon 1994
2171,49,49,203,164,33,cars_train/02172.jpg,BMW M3 Coupe 2012
2172,184,284,840,696,104,cars_train/02173.jpg,Fisker Karma Sedan 2012
2173,366,293,1817,1222,144,cars_train/02174.jpg,Jeep Patriot SUV 2012
2174,12,58,297,192,43,cars_train/02175.jpg,Bentley Continental Flying Spur Sedan 2007
2175,17,111,358,240,16,cars_train/02176.jpg,Audi 100 Sedan 1994
2176,22,30,625,531,100,cars_train/02177.jpg,Ferrari FF Coupe 2012
2177,15,77,454,272,126,cars_train/02178.jpg,Honda Odyssey Minivan 2007
2178,103,180,587,434,119,cars_train/02179.jpg,GMC Yukon Hybrid SUV 2012
2179,205,192,617,352,167,cars_train/02180.jpg,Nissan Leaf Hatchback 2012
2180,31,74,549,384,47,cars_train/02181.jpg,Buick Rainier SUV 2007
2181,35,54,564,361,122,cars_train/02182.jpg,Geo Metro Convertible 1993
2182,28,2,608,423,194,cars_train/02183.jpg,Volvo XC90 SUV 2007
2183,95,30,492,256,179,cars_train/02184.jpg,Spyker C8 Coupe 2009
2184,47,208,997,667,19,cars_train/02185.jpg,Audi S6 Sedan 2011
2185,56,67,420,284,177,cars_train/02186.jpg,Scion xD Hatchback 2012
2186,28,8,183,138,142,cars_train/02187.jpg,Isuzu Ascender SUV 2008
2187,58,1,582,373,29,cars_train/02188.jpg,BMW 3 Series Wagon 2012
2188,36,331,857,692,162,cars_train/02189.jpg,Mercedes-Benz SL-Class Coupe 2009
2189,10,67,575,302,171,cars_train/02190.jpg,Plymouth Neon Coupe 1999
2190,1,28,272,157,155,cars_train/02191.jpg,Lincoln Town Car Sedan 2011
2191,61,45,752,502,144,cars_train/02192.jpg,Jeep Patriot SUV 2012
2192,52,42,504,315,173,cars_train/02193.jpg,Ram C/V Cargo Van Minivan 2012
2193,80,155,471,320,8,cars_train/02194.jpg,Aston Martin V8 Vantage Coupe 2012
2194,61,130,738,481,33,cars_train/02195.jpg,BMW M3 Coupe 2012
2195,62,210,673,475,121,cars_train/02196.jpg,GMC Canyon Extended Cab 2012
2196,180,78,600,402,157,cars_train/02197.jpg,Maybach Landaulet Convertible 2012
2197,100,86,304,276,180,cars_train/02198.jpg,Suzuki Aerio Sedan 2007
2198,4,56,395,229,103,cars_train/02199.jpg,Ferrari 458 Italia Coupe 2012
2199,70,117,461,330,59,cars_train/02200.jpg,Chevrolet HHR SS 2010
2200,91,107,937,561,159,cars_train/02201.jpg,McLaren MP4-12C Coupe 2012
2201,295,120,1199,519,151,cars_train/02202.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
2202,114,86,406,288,65,cars_train/02203.jpg,Chevrolet Cobalt SS 2010
2203,168,93,1131,699,172,cars_train/02204.jpg,Porsche Panamera Sedan 2012
2204,35,74,611,409,67,cars_train/02205.jpg,Chevrolet TrailBlazer SS 2009
2205,61,82,948,673,131,cars_train/02206.jpg,Hyundai Tucson SUV 2012
2206,18,23,639,387,72,cars_train/02207.jpg,Chevrolet Malibu Sedan 2007
2207,46,43,473,375,178,cars_train/02208.jpg,Spyker C8 Convertible 2009
2208,25,76,563,312,52,cars_train/02209.jpg,Cadillac Escalade EXT Crew Cab 2007
2209,24,77,267,186,155,cars_train/02210.jpg,Lincoln Town Car Sedan 2011
2210,41,135,365,300,115,cars_train/02211.jpg,Ford E-Series Wagon Van 2012
2211,45,116,547,393,73,cars_train/02212.jpg,Chevrolet Silverado 1500 Extended Cab 2012
2212,501,443,1088,706,136,cars_train/02213.jpg,Hyundai Genesis Sedan 2012
2213,13,14,301,155,17,cars_train/02214.jpg,Audi 100 Wagon 1994
2214,126,27,522,445,57,cars_train/02215.jpg,Chevrolet Traverse SUV 2012
2215,89,42,868,504,99,cars_train/02216.jpg,FIAT 500 Convertible 2012
2216,35,81,428,294,138,cars_train/02217.jpg,Hyundai Elantra Touring Hatchback 2012
2217,328,274,1017,689,144,cars_train/02218.jpg,Jeep Patriot SUV 2012
2218,34,33,663,401,148,cars_train/02219.jpg,Jeep Compass SUV 2012
2219,73,164,936,471,12,cars_train/02220.jpg,Audi A5 Coupe 2012
2220,55,68,529,450,31,cars_train/02221.jpg,BMW X5 SUV 2007
2221,29,66,597,228,58,cars_train/02222.jpg,Chevrolet Camaro Convertible 2012
2222,11,98,734,463,84,cars_train/02223.jpg,Dodge Caravan Minivan 1997
2223,7,61,290,205,79,cars_train/02224.jpg,Chrysler Crossfire Convertible 2008
2224,14,58,488,273,90,cars_train/02225.jpg,Dodge Dakota Club Cab 2007
2225,109,163,553,425,116,cars_train/02226.jpg,Ford Fiesta Sedan 2012
2226,86,68,199,158,164,cars_train/02227.jpg,Mercedes-Benz S-Class Sedan 2012
2227,38,134,463,311,136,cars_train/02228.jpg,Hyundai Genesis Sedan 2012
2228,107,445,884,665,157,cars_train/02229.jpg,Maybach Landaulet Convertible 2012
2229,28,32,340,178,68,cars_train/02230.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
2230,48,66,363,210,43,cars_train/02231.jpg,Bentley Continental Flying Spur Sedan 2007
2231,109,88,561,349,34,cars_train/02232.jpg,BMW M5 Sedan 2010
2232,31,2,357,176,27,cars_train/02233.jpg,BMW 1 Series Coupe 2012
2233,61,58,335,236,38,cars_train/02234.jpg,Bentley Continental Supersports Conv. Convertible 2012
2234,203,497,2792,1959,65,cars_train/02235.jpg,Chevrolet Cobalt SS 2010
2235,45,91,382,288,178,cars_train/02236.jpg,Spyker C8 Convertible 2009
2236,14,41,291,165,160,cars_train/02237.jpg,Mercedes-Benz 300-Class Convertible 1993
2237,68,135,389,282,137,cars_train/02238.jpg,Hyundai Sonata Sedan 2012
2238,55,41,969,673,132,cars_train/02239.jpg,Hyundai Veracruz SUV 2012
2239,185,495,1497,964,3,cars_train/02240.jpg,Acura TL Type-S 2008
2240,204,227,627,511,26,cars_train/02241.jpg,BMW 1 Series Convertible 2012
2241,36,72,594,413,63,cars_train/02242.jpg,Chevrolet Express Cargo Van 2007
2242,122,123,503,292,168,cars_train/02243.jpg,Nissan NV Passenger Van 2012
2243,180,152,461,362,21,cars_train/02244.jpg,Audi S5 Coupe 2012
2244,17,30,405,278,47,cars_train/02245.jpg,Buick Rainier SUV 2007
2245,128,203,922,710,163,cars_train/02246.jpg,Mercedes-Benz E-Class Sedan 2012
2246,31,125,624,349,113,cars_train/02247.jpg,Ford F-150 Regular Cab 2007
2247,86,131,507,384,78,cars_train/02248.jpg,Chrysler 300 SRT-8 2010
2248,114,79,600,356,177,cars_train/02249.jpg,Scion xD Hatchback 2012
2249,19,39,630,351,187,cars_train/02250.jpg,Toyota Corolla Sedan 2012
2250,26,34,246,156,91,cars_train/02251.jpg,Dodge Magnum Wagon 2008
2251,35,53,272,190,161,cars_train/02252.jpg,Mercedes-Benz C-Class Sedan 2012
2252,26,217,582,396,20,cars_train/02253.jpg,Audi S5 Convertible 2012
2253,52,49,668,354,123,cars_train/02254.jpg,HUMMER H3T Crew Cab 2010
2254,60,41,365,169,180,cars_train/02255.jpg,Suzuki Aerio Sedan 2007
2255,9,33,256,109,21,cars_train/02256.jpg,Audi S5 Coupe 2012
2256,6,42,1022,366,56,cars_train/02257.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
2257,51,81,655,408,25,cars_train/02258.jpg,BMW ActiveHybrid 5 Sedan 2012
2258,14,19,450,274,43,cars_train/02259.jpg,Bentley Continental Flying Spur Sedan 2007
2259,24,180,605,398,39,cars_train/02260.jpg,Bentley Arnage Sedan 2009
2260,76,31,574,261,184,cars_train/02261.jpg,Tesla Model S Sedan 2012
2261,57,112,543,316,192,cars_train/02262.jpg,Volvo C30 Hatchback 2012
2262,89,129,532,412,176,cars_train/02263.jpg,Rolls-Royce Phantom Sedan 2012
2263,162,87,567,318,20,cars_train/02264.jpg,Audi S5 Convertible 2012
2264,39,72,653,462,74,cars_train/02265.jpg,Chevrolet Silverado 1500 Regular Cab 2012
2265,67,44,180,113,51,cars_train/02266.jpg,Cadillac SRX SUV 2012
2266,28,67,479,284,18,cars_train/02267.jpg,Audi TT Hatchback 2011
2267,90,65,546,397,70,cars_train/02268.jpg,Chevrolet Express Van 2007
2268,13,124,1967,1464,94,cars_train/02269.jpg,Dodge Durango SUV 2007
2269,137,164,761,421,100,cars_train/02270.jpg,Ferrari FF Coupe 2012
2270,18,24,250,166,124,cars_train/02271.jpg,HUMMER H2 SUT Crew Cab 2009
2271,41,31,753,468,182,cars_train/02272.jpg,Suzuki SX4 Hatchback 2012
2272,228,83,1253,887,22,cars_train/02273.jpg,Audi S4 Sedan 2012
2273,57,50,388,218,3,cars_train/02274.jpg,Acura TL Type-S 2008
2274,66,92,492,336,108,cars_train/02275.jpg,Ford Expedition EL SUV 2009
2275,53,80,310,175,56,cars_train/02276.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
2276,96,46,487,186,136,cars_train/02277.jpg,Hyundai Genesis Sedan 2012
2277,99,93,690,477,131,cars_train/02278.jpg,Hyundai Tucson SUV 2012
2278,36,40,999,751,193,cars_train/02279.jpg,Volvo 240 Sedan 1993
2279,190,139,508,394,131,cars_train/02280.jpg,Hyundai Tucson SUV 2012
2280,56,33,579,395,92,cars_train/02281.jpg,Dodge Challenger SRT8 2011
2281,186,177,1284,819,111,cars_train/02282.jpg,Ford GT Coupe 2006
2282,8,48,296,194,185,cars_train/02283.jpg,Toyota Sequoia SUV 2012
2283,16,45,291,157,187,cars_train/02284.jpg,Toyota Corolla Sedan 2012
2284,1,5,396,213,173,cars_train/02285.jpg,Ram C/V Cargo Van Minivan 2012
2285,125,339,2008,1332,7,cars_train/02286.jpg,Aston Martin V8 Vantage Convertible 2012
2286,12,20,377,281,33,cars_train/02287.jpg,BMW M3 Coupe 2012
2287,151,20,551,221,121,cars_train/02288.jpg,GMC Canyon Extended Cab 2012
2288,54,19,233,147,164,cars_train/02289.jpg,Mercedes-Benz S-Class Sedan 2012
